id,user,invoice,date,ref_no,pending,due_on,days_passed,sales_person,paid,paid_date
37011,Users object (2),SANTHIRAM  MEDICAL COLLEGE &GENERAL HOSPITAL,2024-05-04,GSTSAL/231,48000.00,2024-05-04,41,,False,
37013,Users object (2),SENTHINI HOSPITALS,2024-02-09,GSTSAL/2218,17378.00,2024-02-09,126,,False,
37014,Users object (2),SENTHINI HOSPITALS,2024-03-31,GSTSAL/1707,4276.00,2024-03-31,75,,False,
37015,Users object (2),Seshadri Super Speciality Hospital,2022-08-09,GSTSAL/846,23600.00,2022-09-23,630,,False,
37016,Users object (2),SHIKHARA PHARMACY,2024-05-28,GSTSAL/418,62750.00,2024-05-28,17,,False,
37017,Users object (2),SHREE OHM SURGICALS,2024-01-30,GSTSAL/2142,5.00,2024-03-15,91,,False,
37018,Users object (2),SHREE OHM SURGICALS,2024-02-29,GSTSAL/2362,3000.00,2024-04-14,61,,False,
37019,Users object (2),SHREE OHM SURGICALS,2024-03-30,GSTSAL/2551,4555.00,2024-05-14,31,,False,
37020,Users object (2),SHREE OHM SURGICALS,2024-04-27,GSTSAL/178,18500.00,2024-04-27,48,,False,
37021,Users object (2),SHREE OHM SURGICALS,2024-05-11,GSTSAL/303,18500.00,2024-05-11,34,,False,
37022,Users object (2),SHREE OHM SURGICALS,2024-05-11,GSTSAL/304,20022.00,2024-05-11,34,,False,
37023,Users object (2),"SHREYA''''S ORTHO, SKIN MULTISPECIALITY HOSPITAL",2024-04-17,GSTSAL/94,5255.00,2024-04-17,58,,False,
37024,Users object (2),"SHREYA''''S ORTHO, SKIN MULTISPECIALITY HOSPITAL",2024-04-29,GSTSAL/202,62000.00,2024-04-29,46,,False,
37025,Users object (2),"SHREYA''''S ORTHO, SKIN MULTISPECIALITY HOSPITAL",2024-05-09,GSTSAL/281,4725.00,2024-05-09,36,,False,
37026,Users object (2),"SHREYA''''S ORTHO, SKIN MULTISPECIALITY HOSPITAL",2024-05-17,GSTSAL/326,4725.00,2024-05-17,28,,False,
37027,Users object (2),"SHREYA''''S ORTHO, SKIN MULTISPECIALITY HOSPITAL",2024-05-21,GSTSAL/347,22000.00,2024-05-21,24,,False,
37028,Users object (2),"SHREYA''''S ORTHO, SKIN MULTISPECIALITY HOSPITAL",2024-05-21,GSTSAL/348,22869.00,2024-05-21,24,,False,
37029,Users object (2),"SHREYA''''S ORTHO, SKIN MULTISPECIALITY HOSPITAL",2024-05-21,GSTSAL/351,101770.00,2024-05-21,24,,False,
37030,Users object (2),"SHREYA''''S ORTHO, SKIN MULTISPECIALITY HOSPITAL",2024-05-22,GSTSAL/366,10000.00,2024-05-22,23,,False,
37031,Users object (2),"SHREYA''''S ORTHO, SKIN MULTISPECIALITY HOSPITAL",2024-05-25,GSTSAL/391,62000.00,2024-05-25,20,,False,
37032,Users object (2),"SHREYA''''S ORTHO, SKIN MULTISPECIALITY HOSPITAL",2024-05-28,GSTSAL/415,25000.00,2024-05-28,17,,False,
37033,Users object (2),"SHREYA''''S ORTHO, SKIN MULTISPECIALITY HOSPITAL",2024-05-29,GSTSAL/427,2415.00,2024-05-29,16,,False,
37034,Users object (2),SHRI HOSPITAL&RESEARCH INSTITUTE,2024-04-10,GSTSAL/45,6000.00,2024-04-10,65,,False,
37035,Users object (2),SIDDHARTHA HOSPITALS,2024-05-16,GSTSAL/317,32550.00,2024-05-16,29,,False,
37036,Users object (2),SIDDHARTHA HOSPITALS,2024-05-30,GSTSAL/432,32550.00,2024-05-30,15,,False,
37038,Users object (2),SRAVANI HOSPITAL,2023-06-19,GSTSAL/534,58000.00,2023-08-03,316,,False,
37039,Users object (2),SRAVANI HOSPITAL,2023-07-04,GSTSAL/637,58000.00,2023-08-18,301,,False,
37040,Users object (2),SRAVANI HOSPITAL,2023-07-23,GSTSAL/769,66436.00,2023-09-06,282,,False,
37041,Users object (2),SRAVANI HOSPITAL,2023-08-21,GSTSAL/988,62551.00,2023-10-05,253,,False,
37042,Users object (2),SRAVANI HOSPITAL,2023-10-23,GSTSAL/1472,62551.00,2023-12-07,190,,False,
37043,Users object (2),SRAVANI HOSPITAL,2023-10-23,GSTSAL/1473,62551.00,2023-12-07,190,,False,
37044,Users object (2),SRAVANI HOSPITAL,2024-01-25,GSTSAL/2102,70308.00,2024-03-10,96,,False,
37045,Users object (2),SRAVANI HOSPITAL,2024-02-08,GSTSAL/2214,70308.00,2024-03-24,82,,False,
37046,Users object (2),SRAVANTHI HOSPITALS,2024-04-20,GSTSAL/119,23975.00,2024-04-20,55,,False,
37047,Users object (2),SREE KANAKA DURGA ENTERPRISES,2024-03-19,GSTSAL/2474,628.00,2024-03-19,87,,False,
37048,Users object (2),SREE KANAKA DURGA ENTERPRISES,2024-04-12,GSTSAL/66,15831.00,2024-04-12,63,,False,
37049,Users object (2),SREE KANAKA DURGA ENTERPRISES,2024-04-24,GSTSAL/154,9671.00,2024-04-24,51,,False,
36970,Users object (2),ROOPA ORTHOPAEDIC & MULTI SPECIALITY HOSPITAL,2022-06-13,GSTSAL/420,19400.00,2022-06-13,732,,False,
37052,Users object (2),SREE KANAKA DURGA ENTERPRISES,2024-05-25,GSTSAL/392,4988.00,2024-05-25,20,,False,
37053,Users object (2),SREE KANAKA DURGA ENTERPRISES,2024-05-25,GSTSAL/396,3277.00,2024-05-25,20,,False,
37054,Users object (2),SREE KANAKA DURGA ENTERPRISES,2024-05-27,GSTSAL/407,9660.00,2024-05-27,18,,False,
37055,Users object (2),SREE PRATHIMA SUPER SPECIALITY HOSPITAL,2023-08-18,GSTSAL/963,5000.00,2023-10-02,256,,False,
37056,Users object (2),SREE PRATHIMA SUPER SPECIALITY HOSPITAL,2024-05-21,GSTSAL/360,3800.00,2024-05-21,24,,False,
37057,Users object (2),SRI ANU HOSPITALS PRIVATE LIMITED,2023-03-10,GSTSAL/2126,28003.00,2023-04-24,417,,False,
37058,Users object (2),SRI ANU HOSPITALS PRIVATE LIMITED,2023-04-24,GSTSAL/134,63910.00,2023-06-08,372,,False,
37059,Users object (2),SRI ANU HOSPITALS PRIVATE LIMITED,2023-04-25,GSTSAL/143,46997.00,2023-06-09,371,,False,
37060,Users object (2),SRI ANU HOSPITALS PRIVATE LIMITED,2023-07-07,GSTSAL/666,32000.00,2023-08-21,298,,False,
37061,Users object (2),SRI ANU HOSPITALS PRIVATE LIMITED,2023-08-05,GSTSAL/860,48000.00,2023-09-19,269,,False,
37062,Users object (2),SRI ANU HOSPITALS PRIVATE LIMITED,2023-10-31,GSTSAL/1539,32000.00,2023-12-15,182,,False,
37063,Users object (2),SRI ANU HOSPITALS PRIVATE LIMITED,2024-02-26,GSTSAL/2328,40000.00,2024-04-11,64,,False,
37064,Users object (2),SRI ANU HOSPITALS PRIVATE LIMITED-ENIKEPADU,2024-03-16,GSTSAL/2464,4500.00,2024-03-16,90,,False,
37065,Users object (2),SRI CHAITANYA ORTHOPEDIC AND EYE HOSPITAL,2024-05-08,GSTSAL/272,35000.00,2024-05-08,37,,False,
37066,Users object (2),SRI DATTA HOSPITAL -NARASARAOPET,2024-03-15,935,48500.00,2024-04-29,46,,False,
37067,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-03-26,GSTSAL/2513,456910.00,2024-03-26,80,,False,
37068,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-03-27,GSTSAL/2521,1588.00,2024-03-27,79,,False,
37069,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-23,GSTSAL/132,10689.00,2024-04-23,52,,False,
37071,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-23,GSTSAL/134,593.00,2024-04-23,52,,False,
37072,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-23,GSTSAL/135,394.00,2024-04-23,52,,False,
37073,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-23,GSTSAL/136,21174.30,2024-04-23,52,,False,
37074,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-23,GSTSAL/137,917.00,2024-04-23,52,,False,
37075,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-23,GSTSAL/138,11057.00,2024-04-23,52,,False,
37076,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-23,GSTSAL/139,3969.00,2024-04-23,52,,False,
37077,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-23,GSTSAL/140,1276.00,2024-04-23,52,,False,
37078,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-23,GSTSAL/141,662.00,2024-04-23,52,,False,
37079,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-23,GSTSAL/142,47053.00,2024-04-23,52,,False,
37080,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-25,GSTSAL/158,72867.00,2024-04-25,50,,False,
37081,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-25,GSTSAL/159,13329.00,2024-04-25,50,,False,
37082,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-25,GSTSAL/161,901917.00,2024-04-25,50,,False,
37083,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-26,GSTSAL/171,99605.00,2024-04-26,49,,False,
37084,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-04-27,GSTSAL/183,12663.00,2024-04-27,48,,False,
37085,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-03,GSTSAL/230,5040.00,2024-05-03,42,,False,
37086,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-04,GSTSAL/246,48715.00,2024-05-04,41,,False,
37087,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-04,GSTSAL/245,29176.00,2024-05-04,41,,False,
37088,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-04,GSTSAL/244,43092.00,2024-05-04,41,,False,
37089,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-07,GSTSAL/260,8662.00,2024-05-07,38,,False,
37090,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-07,GSTSAL/262,9261.00,2024-05-07,38,,False,
37091,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-07,GSTSAL/261,11587.00,2024-05-07,38,,False,
37092,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-09,GSTSAL/284,8269.00,2024-05-09,36,,False,
37093,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-17,GSTSAL/320,2625.00,2024-05-17,28,,False,
37094,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-17,GSTSAL/321,9261.00,2024-05-17,28,,False,
37096,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-17,GSTSAL/323,1988.00,2024-05-17,28,,False,
37097,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-17,GSTSAL/332,3654.00,2024-05-17,28,,False,
37098,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-17,GSTSAL/333,3814.00,2024-05-17,28,,False,
37099,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-18,GSTSAL/340,39942.00,2024-05-18,27,,False,
37100,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-21,GSTSAL/356,6563.00,2024-05-21,24,,False,
37101,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-24,GSTSAL/381,11583.00,2024-05-24,21,,False,
37102,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-25,GSTSAL/397,8130.00,2024-05-25,20,,False,
37103,Users object (2),SRI LAKSHMI SURGICAL ENTERPRISES,2024-05-29,GSTSAL/421,41067.00,2024-05-29,16,,False,
37104,Users object (2),SRI SAI GANESH MEDICALS,2022-06-20,GSTSAL/472,46619.00,2022-08-04,680,,False,
37105,Users object (2),SRI SAI RAM ORTHOPAEDIC HOSPITAL,2024-04-29,GSTSAL/199,48000.00,2024-04-29,46,,False,
37106,Users object (2),SRI SAI RAM ORTHOPAEDIC HOSPITAL,2024-04-29,GSTSAL/200,48000.00,2024-04-29,46,,False,
37107,Users object (2),SRI SAI RAM ORTHOPAEDIC HOSPITAL,2024-05-04,GSTSAL/241,49000.00,2024-05-04,41,,False,
37108,Users object (2),SRI SAI RAM ORTHOPAEDIC HOSPITAL,2024-05-07,GSTSAL/264,49000.00,2024-05-07,38,,False,
37109,Users object (2),SRI SAI RAM ORTHOPAEDIC HOSPITAL,2024-05-10,GSTSAL/296,49000.00,2024-05-10,35,,False,
37110,Users object (2),SRI SAI RAM ORTHOPAEDIC HOSPITAL,2024-05-11,GSTSAL/298,49000.00,2024-05-11,34,,False,
37111,Users object (2),SRI SAI RAM ORTHOPAEDIC HOSPITAL,2024-05-24,GSTSAL/378,47000.00,2024-05-24,21,,False,
37112,Users object (2),SRI SATYA SURGICALS,2024-01-04,GSTSAL/1971,5962.00,2024-01-04,162,,False,
37113,Users object (2),SRI SATYA SURGICALS,2024-01-22,GSTSAL/2080,7232.00,2024-01-22,144,,False,
37114,Users object (2),SRI SATYA SURGICALS,2024-02-06,GSTSAL/2200,5633.00,2024-02-06,129,,False,
37115,Users object (2),SRI SATYA SURGICALS,2024-03-01,GSTSAL/2369,2381.00,2024-03-01,105,,False,
37116,Users object (2),SRI SATYA SURGICALS,2024-03-11,GSTSAL/2426,3821.00,2024-03-11,95,,False,
37117,Users object (2),SRI SWARUPA SUPER SPECIALITY HOSPITAL,2024-03-31,GSTSAL/1734,4000.00,2024-05-15,30,,False,
37118,Users object (2),SRI SWARUPA SUPER SPECIALITY HOSPITAL,2024-05-08,GSTSAL/275,14000.00,2024-05-08,37,,False,
37119,Users object (2),SRI SWARUPA SUPER SPECIALITY HOSPITAL,2024-05-22,GSTSAL/367,78195.00,2024-05-22,23,,False,
37121,Users object (2),SRI VASUDHA HOSPITALS,2024-05-30,GSTSAL/430,80000.00,2024-05-30,15,,False,
37122,Users object (2),SRI VENKATESWARA NURSING HOME(GUNTUR),2024-03-20,GSTSAL/2475,8000.00,2024-03-20,86,,False,
37123,Users object (2),SRIKARA HOSPITAL,2024-03-09,GSTSAL/2416,49779.00,2024-04-23,52,,False,
37124,Users object (2),SRIKARA HOSPITAL,2024-03-28,GSTSAL/2530,45894.00,2024-05-12,33,,False,
37125,Users object (2),SRIKARA HOSPITAL,2024-04-26,GSTSAL/164,45894.00,2024-04-26,49,,False,
37126,Users object (2),SVARA KMR HOSPITAL,2023-08-18,GSTSAL/957,3864.00,2023-08-18,301,,False,
37127,Users object (2),SVARA KMR HOSPITAL,2023-08-19,GSTSAL/977,2600.00,2023-08-19,300,,False,
37128,Users object (2),SVARA KMR HOSPITAL,2023-08-19,GSTSAL/978,2000.00,2023-08-19,300,,False,
37129,Users object (2),SVARA KMR HOSPITAL,2023-09-12,GSTSAL/1155,4589.00,2023-09-12,276,,False,
37130,Users object (2),SVARA KMR HOSPITAL,2024-01-17,GSTSAL/2050,11000.00,2024-01-17,149,,False,
37051,Users object (2),SREE KANAKA DURGA ENTERPRISES,2024-05-18,GSTSAL/339,6521.00,2024-05-18,27,,False,
37136,Users object (2),SWASTATA AGENCIES,2023-04-19,"GSTSAL/114
",9500.00,2023-06-03,376,,False,
37133,Users object (2),SVS FACILITY MANAGEMENT SERVICES PRIVATE LIMITED,2024-01-05,GSTSAL/1976,770.52,2024-02-19,116,,False,
37134,Users object (2),SVS FACILITY MANAGEMENT SERVICES PRIVATE LIMITED,2024-04-10,GSTSAL/55,21169.00,2024-04-10,65,,False,
37135,Users object (2),SVS FACILITY MANAGEMENT SERVICES PRIVATE LIMITED,2024-05-20,GSTSAL/342,21769.00,2024-05-20,25,,False,
37137,Users object (2),SWASTATA AGENCIES,2023-08-11,GSTSAL/904,106500.00,2023-09-25,263,,False,
37138,Users object (2),SWASTATA AGENCIES,2023-12-21,GSTSAL/1881,85000.00,2024-02-04,131,,False,
37139,Users object (2),SWASTATA AGENCIES,2024-02-08,GSTSAL/2215,109500.00,2024-03-24,82,,False,
37141,Users object (2),SWASTATA AGENCIES,2024-03-02,GSTSAL/2372,109500.00,2024-04-16,59,,False,
37142,Users object (2),SWASTATA AGENCIES,2024-04-25,GSTSAL/156,394025.00,2024-06-09,5,,False,
37143,Users object (2),SWASTATA AGENCIES,2024-04-25,GSTSAL/157,109500.00,2024-04-25,50,,False,
37144,Users object (2),SWETHA PHARMACY,2023-03-23,GSTSAL/2210,99100.00,2023-05-07,404,,False,
37145,Users object (2),SYAMALA MEDICALS,2024-05-27,GSTSAL/403,71000.00,2024-05-27,18,,False,
37146,Users object (2),T.H.E.CMS (KHORDHA),2024-03-04,GSTSAL/2384,16128.00,2024-04-18,57,,False,
37147,Users object (2),TATA MEMORIAL CENTRE,2023-11-07,GSTSAL/1578,92000.00,2023-11-07,220,,False,
37148,Users object (2),THE C.M.S,2023-10-27,GSTSAL/1502,32726.00,2023-10-27,231,,False,
37149,Users object (2),THE C.M.S,2023-10-27,GSTSAL/1503,29526.00,2023-10-27,231,,False,
37150,Users object (2),THE C.M.S,2024-03-04,GSTSAL/2385,1.00,2024-03-04,102,,False,
37151,Users object (2),THE C.M.S,2024-03-15,GSTSAL/2458,1.00,2024-03-15,91,,False,
37152,Users object (2),THE C.M.S,2024-03-15,GSTSAL/2461,439596.00,2024-03-15,91,,False,
37153,Users object (2),THE C.M.S,2024-04-08,GSTSAL/35,5859.00,2024-04-08,67,,False,
37154,Users object (2),THE C.M.S,2024-04-15,GSTSAL/83,24030.00,2024-04-15,60,,False,
37155,Users object (2),THE C.M.S,2024-04-22,GSTSAL/123,442749.00,2024-04-22,53,,False,
37156,Users object (2),TIME HOSPITALS PVT LIMITED,2022-10-28,GSTSAL/1373,125101.00,2022-12-12,550,,False,
37157,Users object (2),TIME HOSPITALS PVT LIMITED,2023-03-03,GSTSAL/2080,8400.00,2023-04-17,424,,False,
37158,Users object (2),TIME HOSPITALS PVT LIMITED,2023-03-06,GSTSAL/2096,4200.00,2023-04-20,421,,False,
37159,Users object (2),TIME HOSPITALS PVT LIMITED,2023-04-13,GSTSAL/74,63910.00,2023-05-28,383,,False,
37160,Users object (2),TIME HOSPITALS PVT LIMITED,2023-05-10,GSTSAL/255,127821.00,2023-06-24,356,,False,
37161,Users object (2),TOPSTARS PHARMACY,2024-03-06,GSTSAL/2400,17160.00,2024-03-06,100,,False,
37162,Users object (2),TOPSTARS PHARMACY,2024-04-27,GSTSAL/188,22000.00,2024-04-27,48,,False,
37163,Users object (2),TRINITY MULTISPECIALITY HOSPITAL,2023-09-16,GSTSAL/1198,48000.00,2023-09-16,272,,False,
37164,Users object (2),TRUST HOSPITAL,2024-02-24,GSTSAL/2320,9500.00,2024-04-09,66,,False,
37166,Users object (2),TRUST HOSPITAL,2024-04-24,GSTSAL/148,38824.00,2024-04-24,51,,False,
37167,Users object (2),TRUST HOSPITAL,2024-04-24,GSTSAL/149,10620.00,2024-04-24,51,,False,
37168,Users object (2),TRUST HOSPITAL,2024-05-25,GSTSAL/389,97000.00,2024-05-25,20,,False,
37169,Users object (2),TRUST HOSPITAL,2024-05-31,GSTSAL/435,56321.00,2024-05-31,14,,False,
37170,Users object (2),TRUST PHARMACEUTICALS,2024-04-23,GSTSAL/130,22141.00,2024-04-23,52,,False,
37171,Users object (2),TULASI MULTISPECIALITY HOSPITALS,2023-07-22,GSTSAL/766,20822.00,2023-09-05,283,,False,
37172,Users object (2),TULASI MULTISPECIALITY HOSPITALS,2023-07-27,GSTSAL/806,27500.00,2023-09-10,278,,False,
37173,Users object (2),TULASI MULTISPECIALITY HOSPITALS,2023-11-27,GSTSAL/1713,36000.00,2024-01-11,155,,False,
37174,Users object (2),TULASI MULTISPECIALITY HOSPITALS,2023-11-30,GSTSAL/1742,47800.00,2024-01-14,152,,False,
37175,Users object (2),TULASI MULTISPECIALITY HOSPITALS,2024-01-08,GSTSAL/1994,20895.00,2024-02-22,113,,False,
37176,Users object (2),TULASI MULTISPECIALITY HOSPITALS,2024-02-12,GSTSAL/2243,20265.00,2024-03-28,78,,False,
37177,Users object (2),TULASI MULTISPECIALITY HOSPITALS,2024-02-14,GSTSAL/2253,21000.00,2024-03-30,76,,False,
37178,Users object (2),TULASI MULTISPECIALITY HOSPITALS,2024-02-21,GSTSAL/2302,43100.00,2024-04-06,69,,False,
37179,Users object (2),UNITY HOSPITALS,2023-08-07,GSTSAL/871,12550.00,2023-09-21,267,,False,
37180,Users object (2),UNITY HOSPITALS,2023-08-11,GSTSAL/903,25300.00,2023-09-25,263,,False,
37181,Users object (2),UNITY HOSPITALS,2023-08-14,GSTSAL/921,24000.00,2023-09-28,260,,False,
37182,Users object (2),UNITY HOSPITALS,2023-08-26,GSTSAL/1030,12920.00,2023-10-10,248,,False,
37183,Users object (2),UNITY HOSPITALS,2023-09-29,GSTSAL/1275,11678.00,2023-11-13,214,,False,
37184,Users object (2),UNITY HOSPITALS,2023-12-06,GSTSAL/1784,3360.00,2024-01-20,146,,False,
37185,Users object (2),UNITY HOSPITALS,2024-01-02,GSTSAL/1958,3360.00,2024-02-16,119,,False,
37186,Users object (2),UNITY HOSPITALS,2024-02-15,GSTSAL/2258,10000.00,2024-03-31,75,,False,
37187,Users object (2),UNITY HOSPITALS,2024-02-22,GSTSAL/2310,20000.00,2024-04-07,68,,False,
37188,Users object (2),UNITY HOSPITALS,2024-05-30,GSTSAL/433,6089.00,2024-05-30,15,,False,
37189,Users object (2),VARUNI SURGICALS,2024-01-30,GSTSAL/2141,3384.00,2024-03-15,91,,False,
37191,Users object (2),VARUNI SURGICALS,2024-03-09,GSTSAL/2419,1313.00,2024-03-09,97,,False,
37192,Users object (2),VARUNI SURGICALS,2024-03-14,GSTSAL/2447,680.00,2024-04-28,47,,False,
37193,Users object (2),VARUNI SURGICALS,2024-03-20,GSTSAL/2476,13044.00,2024-05-04,41,,False,
37194,Users object (2),VARUNI SURGICALS,2024-03-22,GSTSAL/2494,11000.00,2024-05-06,39,,False,
37195,Users object (2),VARUNI SURGICALS,2024-03-23,GSTSAL/2497,18808.00,2024-05-07,38,,False,
37196,Users object (2),VARUNI SURGICALS,2024-03-28,GSTSAL/2535,13424.00,2024-05-12,33,,False,
37197,Users object (2),VARUNI SURGICALS,2024-04-17,GSTSAL/92,19000.00,2024-04-17,58,,False,
37198,Users object (2),VARUNI SURGICALS,2024-04-20,GSTSAL/118,7000.00,2024-04-20,55,,False,
37199,Users object (2),VARUNI SURGICALS,2024-04-27,GSTSAL/177,8281.00,2024-04-27,48,,False,
37200,Users object (2),VARUNI SURGICALS,2024-05-11,GSTSAL/297,8816.00,2024-05-11,34,,False,
37201,Users object (2),VARUNI SURGICALS,2024-05-17,GSTSAL/327,47670.00,2024-05-17,28,,False,
37202,Users object (2),VARUNI SURGICALS,2024-05-21,GSTSAL/349,8694.00,2024-05-21,24,,False,
37203,Users object (2),VARUNI SURGICALS,2024-05-21,GSTSAL/350,22742.00,2024-05-21,24,,False,
37204,Users object (2),VARUNI SURGICALS,2024-05-21,GSTSAL/359,2205.00,2024-05-21,24,,False,
37205,Users object (2),VENKYS SURGICALS,2024-03-31,GSTSAL/2520,16850.00,2024-03-31,75,,False,
37206,Users object (2),VH PHARMACY,2023-12-22,GSTSAL/1899,100.00,2023-12-22,175,,False,
37207,Users object (2),VH PHARMACY,2024-04-19,GSTSAL/110,85000.00,2024-04-19,56,,False,
37208,Users object (2),VH PHARMACY,2024-04-23,GSTSAL/127,65000.00,2024-04-23,52,,False,
37209,Users object (2),VH PHARMACY,2024-05-14,GSTSAL/309,32351.00,2024-05-14,31,,False,
37210,Users object (2),VH PHARMACY,2024-05-29,GSTSAL/424,85000.00,2024-05-29,16,,False,
37211,Users object (2),VIJAY ORTHOPAEDIC & ACCIDENT CARE HOSPITAL,2024-01-09,GSTSAL/2014,36500.00,2024-01-09,157,,False,
37132,Users object (2),SVARA KMR HOSPITAL,2024-05-10,GSTSAL/295,3906.00,2024-05-10,35,,False,
